Posições selecionadas,Valores selecionados,Valores gerados,Valores simulados,Erros,Erros absolutos
"(77, 1257)",5.0,1.1794552274154921,1.179808386572446,-3.820191613427554,3.820191613427554
"(124, 101)",4.0,2.5998295022993134,2.597193734871733,-1.402806265128267,1.402806265128267
"(546, 6632)",3.0,2.483224122835051,2.4832665291080973,-0.5167334708919027,0.5167334708919027
"(211, 3461)",4.0,0.8457445516603684,0.8457658224546937,-3.154234177545306,3.154234177545306
"(490, 521)",3.0,1.707561060403986,1.7075000162755123,-1.2924999837244877,1.2924999837244877
"(293, 1025)",3.0,1.8466914374399814,1.8466336544252893,-1.1533663455747107,1.1533663455747107
"(664, 172)",4.0,1.2393711694240643,1.2393112228762215,-2.7606887771237787,2.7606887771237787
"(607, 1834)",4.0,2.1545196140456873,2.154518346275186,-1.8454816537248142,1.8454816537248142
"(76, 5828)",2.0,1.1075723469447039,1.1080258242876873,-0.8919741757123127,0.8919741757123127
"(387, 6424)",4.0,0.5,0.5002962474622396,-3.4997037525377603,3.4997037525377603
"(536, 1092)",2.0,0.7535608744622677,0.7541818085437613,-1.2458181914562387,1.2458181914562387
"(104, 454)",3.5,1.5114228333685449,1.5107157514025848,-1.9892842485974152,1.9892842485974152
"(308, 626)",5.0,3.0991911414489586,3.0998496244373195,-1.9001503755626805,1.9001503755626805
"(194, 3192)",3.0,0.5,0.5004826353382047,-2.4995173646617954,2.4995173646617954
"(645, 2045)",3.0,3.137665201005001,3.1375199595252137,0.13751995952521368,0.13751995952521368
"(517, 1845)",2.0,2.7145327128191425,2.7145708529827446,0.7145708529827446,0.7145708529827446
"(557, 2645)",5.0,1.2641556556507971,1.2642772146018573,-3.735722785398143,3.735722785398143
"(540, 884)",4.0,1.8792745240776165,1.8835160963785127,-2.1164839036214875,2.1164839036214875
"(133, 294)",4.0,1.5035989612113438,1.502790858914566,-2.497209141085434,2.497209141085434
"(241, 129)",5.0,0.9800764798259867,0.9785710436948889,-4.021428956305111,4.021428956305111
"(400, 1962)",5.0,0.5112387552486766,0.512360959712783,-4.487639040287217,4.487639040287217
"(527, 857)",3.5,0.9477042272762191,0.9426302257462874,-2.5573697742537127,2.5573697742537127
"(581, 4164)",4.0,2.751171913591852,2.751501897104091,-1.2484981028959088,1.2484981028959088
"(118, 529)",4.0,0.5,0.49976419816037115,-3.500235801839629,3.500235801839629
"(14, 8462)",4.5,0.6715195458638082,0.6715419515925332,-3.828458048407467,3.828458048407467
"(305, 1518)",3.0,0.8849860471461524,0.8852564621681237,-2.114743537831876,2.114743537831876
"(357, 462)",2.0,0.6095759106439429,0.6098181404776625,-1.3901818595223374,1.3901818595223374
"(580, 1481)",4.0,0.5,0.49943512658948586,-3.5005648734105144,3.5005648734105144
"(195, 2848)",4.0,0.6884028348386408,0.6882893188417513,-3.3117106811582486,3.3117106811582486
"(460, 3157)",4.0,0.5,0.5004624480451426,-3.4995375519548575,3.4995375519548575
"(274, 1516)",4.5,1.617469060327012,1.616934694405083,-2.8830653055949167,2.8830653055949167
"(528, 1703)",3.0,0.5,0.5001278405255205,-2.4998721594744797,2.4998721594744797
"(149, 2414)",3.0,0.8589892114076483,0.86114964319071,-2.1388503568092903,2.1388503568092903
"(653, 1815)",4.0,4.242375780116799,4.242665021025628,0.24266502102562804,0.24266502102562804
"(573, 6731)",4.0,2.571342176675295,2.5718868023101145,-1.4281131976898855,1.4281131976898855
"(401, 8378)",4.5,1.3244515855937622,1.3245569005913074,-3.1754430994086924,3.1754430994086924
"(557, 2456)",3.0,0.8416137624924339,0.8417270627069323,-2.158272937293068,2.158272937293068
"(456, 724)",4.0,0.7427834046174933,0.7434750823747079,-3.256524917625292,3.256524917625292
"(264, 2487)",4.0,1.3639578254949338,1.3637820595382706,-2.636217940461729,2.636217940461729
"(623, 6407)",2.0,3.452651614307569,3.452640842901999,1.452640842901999,1.452640842901999
"(515, 321)",4.0,1.2298916203808958,1.2275012310388778,-2.772498768961122,2.772498768961122
"(574, 731)",5.0,0.794663668138591,0.7950398702366929,-4.2049601297633075,4.2049601297633075
"(191, 203)",4.0,0.7340430697164919,0.7770342128260527,-3.222965787173947,3.222965787173947
"(244, 3845)",5.0,0.5,0.499603364419666,-4.5003966355803335,4.5003966355803335
"(352, 2239)",2.5,0.8760626959483359,0.875754357343174,-1.6242456426568261,1.6242456426568261
"(267, 7532)",4.5,1.3865250056266816,1.3869340178541716,-3.1130659821458284,3.1130659821458284
"(623, 1876)",5.0,2.640770162246484,2.6408163244971568,-2.3591836755028432,2.3591836755028432
"(590, 607)",3.0,0.7689745434279174,0.750528893464288,-2.249471106535712,2.249471106535712
"(422, 1114)",4.0,0.9214211007101869,0.9199046786370428,-3.080095321362957,3.080095321362957
